@relation	scpf
@attribute	daysUntilLastIssue	real
@attribute	source=city_initiated	real
@attribute	source=android	real
@attribute	source=remote_api_created	real
@attribute	source=new_map_widget	real
@attribute	source=iphone	real
@attribute	tag_type=tree	real
@attribute	tag_type=street_light	real
@attribute	tag_type=graffiti	real
@attribute	tag_type=pothole	real
@attribute	tag_type=signs	real
@attribute	tag_type=overgrowth	real
@attribute	tag_type=traffic	real
@attribute	tag_type=trash	real
@attribute	tag_type=blighted_property	real
@attribute	tag_type=sidewalk	real
@attribute	latitude	real
@attribute	longitude	real
@attribute	city=Oakland	real
@attribute	city=Chicago	real
@attribute	city=NH	real
@attribute	city=Richmond	real
@attribute	distanceFromCenter	real
@attribute	num_views	real
@attribute	num_votes	real
@attribute	num_comments	real
@data
522.0,0.0,0.0,0.0,1.0,0.0,0.18658892128279883,0.09620991253644315,0.04956268221574344,0.13119533527696792,0.029154518950437316,0.037900874635568516,0.008746355685131196,0.3760932944606414,0.03206997084548105,0.011661807580174927,37.574328,-77.425365,0.0,0.0,0.0,1.0,0.07377,4.0,2.0,0.0
328.0,0.0,0.0,1.0,0.0,0.0,0.18658892128279883,0.09620991253644315,0.04956268221574344,0.13119533527696792,0.029154518950437316,0.037900874635568516,0.008746355685131196,0.3760932944606414,0.03206997084548105,0.011661807580174927,41.770996,-87.731096,0.0,1.0,0.0,0.0,0.50207,3.0,1.0,0.0
308.0,0.0,0.0,1.0,0.0,0.0,0.18658892128279883,0.09620991253644315,0.04956268221574344,0.13119533527696792,0.029154518950437316,0.037900874635568516,0.008746355685131196,0.3760932944606414,0.03206997084548105,0.011661807580174927,41.974077,-87.684224,0.0,1.0,0.0,0.0,0.366998,0.0,1.0,0.0
322.0,0.0,0.0,1.0,0.0,0.0,0.18658892128279883,0.09620991253644315,0.04956268221574344,0.13119533527696792,0.029154518950437316,0.037900874635568516,0.008746355685131196,0.3760932944606414,0.03206997084548105,0.011661807580174927,41.784721,-87.613591,0.0,1.0,0.0,0.0,0.369396,0.0,1.0,0.0
321.0,0.0,0.0,1.0,0.0,0.0,0.18658892128279883,0.09620991253644315,0.04956268221574344,0.13119533527696792,0.029154518950437316,0.037900874635568516,0.008746355685131196,0.3760932944606414,0.03206997084548105,0.011661807580174927,41.852567,-87.69056,0.0,1.0,0.0,0.0,0.202732,0.0,1.0,0.0
320.0,0.0,0.0,1.0,0.0,0.0,0.18658892128279883,0.09620991253644315,0.04956268221574344,0.13119533527696792,0.029154518950437316,0.037900874635568516,0.008746355685131196,0.3760932944606414,0.03206997084548105,0.011661807580174927,41.716425,-87.566698,0.0,1.0,0.0,0.0,0.643996,1.0,1.0,0.0
599.0,0.043478260869565216,0.02517162471395881,0.7974828375286042,0.04691075514874142,0.08237986270022883,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.551162,-77.577148,0.0,0.0,0.0,1.0,0.41755,11.0,2.0,0.0
286.0,0.0,0.0,1.0,0.0,0.0,0.18658892128279883,0.09620991253644315,0.04956268221574344,0.13119533527696792,0.029154518950437316,0.037900874635568516,0.008746355685131196,0.3760932944606414,0.03206997084548105,0.011661807580174927,41.855695,-87.713876,0.0,1.0,0.0,0.0,0.253348,0.0,1.0,0.0
285.0,0.0,0.0,1.0,0.0,0.0,0.18658892128279883,0.09620991253644315,0.04956268221574344,0.13119533527696792,0.029154518950437316,0.037900874635568516,0.008746355685131196,0.3760932944606414,0.03206997084548105,0.011661807580174927,41.761436,-87.652806,0.0,1.0,0.0,0.0,0.457202,0.0,1.0,0.0
293.0,0.0,0.0,1.0,0.0,0.0,0.18658892128279883,0.09620991253644315,0.04956268221574344,0.13119533527696792,0.029154518950437316,0.037900874635568516,0.008746355685131196,0.3760932944606414,0.03206997084548105,0.011661807580174927,41.899495,-87.663641,0.0,1.0,0.0,0.0,0.109672,0.0,1.0,0.0
300.0,0.0,0.0,1.0,0.0,0.0,0.18658892128279883,0.09620991253644315,0.04956268221574344,0.13119533527696792,0.029154518950437316,0.037900874635568516,0.008746355685131196,0.3760932944606414,0.03206997084548105,0.011661807580174927,41.793365,-87.777659,0.0,1.0,0.0,0.0,0.527216,0.0,1.0,0.0
270.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.528686,-77.40387,0.0,0.0,0.0,1.0,0.136835,39.0,2.0,0.0
286.0,0.0,0.0,1.0,0.0,0.0,0.18658892128279883,0.09620991253644315,0.04956268221574344,0.13119533527696792,0.029154518950437316,0.037900874635568516,0.008746355685131196,0.3760932944606414,0.03206997084548105,0.011661807580174927,41.858008,-87.652531,0.0,1.0,0.0,0.0,0.113343,0.0,1.0,0.0
305.0,0.0,0.0,1.0,0.0,0.0,0.18658892128279883,0.09620991253644315,0.04956268221574344,0.13119533527696792,0.029154518950437316,0.037900874635568516,0.008746355685131196,0.3760932944606414,0.03206997084548105,0.011661807580174927,41.823552,-87.638617,0.0,1.0,0.0,0.0,0.223885,1.0,1.0,0.0
